Sample Number,Time (s),D0,D1,D2,D3,D4,D5,,
4996,3.995000002,0,0,0,0,0,0,,
4997,3.996000002,0,0,0,0,0,0,,
4998,3.997000002,0,0,0,0,0,0,,
4999,3.998000002,0,0,0,0,0,0,,
5000,3.999000002,0,0,0,0,0,0,,
5001,4.000000002,0,0,0,0,0,0,,
5002,4.001000002,0,0,0,0,0,0,,
5003,4.002000002,1,0,0,0,0,0,,
5004,4.003000002,1,0,0,0,0,0,,
5005,4.004000002,1,0,0,0,0,0,,
5006,4.005000002,1,0,0,0,0,0,,
5007,4.006000002,1,1,0,0,0,0,,
5008,4.007000002,1,1,0,0,0,0,,
5009,4.008000002,1,1,0,0,0,0,,
5010,4.009000002,1,1,0,0,0,0,,
5011,4.010000002,1,1,0,0,0,0,,
5012,4.011000002,1,1,0,0,0,0,,
5013,4.012000002,1,1,0,0,0,0,,
5014,4.013000002,1,1,0,0,0,0,,
5015,4.014000002,0,1,0,0,0,0,,
5016,4.015000002,0,1,0,0,0,0,,
5017,4.016000002,0,1,0,0,0,0,,
5018,4.017000002,0,0,0,0,0,0,,
5019,4.018000002,0,0,0,0,0,0,,
5020,4.019000002,0,0,0,0,0,0,,
5021,4.020000002,0,0,0,0,0,0,,
5022,4.021000002,0,0,0,0,0,0,,
5023,4.022000002,0,0,0,1,0,0,,
5024,4.023000002,0,0,0,1,0,0,,
5025,4.024000002,0,0,0,1,0,1,,
5026,4.025000002,0,0,0,0,0,1,,
5027,4.026000002,0,0,0,0,0,1,,
5028,4.027000002,0,0,1,0,0,0,,
5029,4.028000002,0,0,1,0,0,0,,
5030,4.029000002,0,0,1,0,1,0,,
5031,4.030000002,0,0,1,0,1,0,,
5032,4.031000002,0,0,1,0,1,0,,
5033,4.032000002,0,0,1,0,1,0,,
5034,4.033000002,0,0,0,0,0,0,,
5035,4.034000002,0,0,0,0,0,0,,
5036,4.035000002,0,0,0,0,0,0,,
5037,4.036000002,0,0,0,0,0,0,,
5038,4.037000002,0,0,0,0,0,0,,
5039,4.038000002,0,0,0,0,0,0,,
5040,4.039000002,0,0,0,0,0,0,,
5041,4.040000002,0,0,0,0,0,0,,
5042,4.041000002,0,0,0,0,0,0,,
5043,4.042000002,0,0,0,0,0,0,,
5044,4.043000002,0,0,0,0,0,0,,
5045,4.044000002,0,0,0,0,0,0,,
5046,4.045000002,0,0,0,0,0,0,,
5047,4.046000002,0,0,0,0,0,0,,
5048,4.047000002,0,0,0,0,0,0,,
5049,4.048000002,0,0,0,0,0,0,,
5050,4.049000002,0,0,0,0,0,0,,
5051,4.050000002,0,0,0,0,0,0,,
5052,4.051000002,0,0,0,0,0,0,,
5053,4.052000002,0,0,0,0,0,0,,
5054,4.053000002,0,0,0,0,0,0,,
5055,4.054000002,0,0,0,0,0,0,,
5056,4.055000002,0,0,0,0,0,0,,
5057,4.056000002,0,0,0,0,0,0,,
5058,4.057000002,0,0,0,0,0,0,,
5059,4.058000002,0,0,0,0,0,0,,
5060,4.059000002,0,0,0,0,0,0,,
5061,4.060000002,0,0,0,0,0,0,,
5062,4.061000002,0,0,0,0,0,0,,
5063,4.062000002,0,0,0,0,0,0,,
5064,4.063000002,0,0,0,0,0,0,,
5065,4.064000002,0,0,0,0,0,0,,
5066,4.065000002,0,0,0,0,0,0,,
5067,4.066000002,0,0,0,0,0,0,,
5068,4.067000002,0,0,0,0,0,0,,
5069,4.068000002,0,0,0,0,0,0,,
5070,4.069000002,0,0,0,0,0,0,,
5071,4.070000002,0,0,0,0,0,0,,
5072,4.071000002,0,0,0,0,0,0,,
5073,4.072000002,0,0,0,0,0,0,,
5074,4.073000002,0,0,0,0,0,0,,
5075,4.074000002,0,0,0,0,0,0,,
5076,4.075000002,0,0,0,0,0,0,,
5077,4.076000002,0,0,0,0,0,0,,
5078,4.077000002,0,0,0,0,0,0,,
5079,4.078000002,0,0,0,0,0,0,,
5080,4.079000002,0,0,0,0,0,0,,
5081,4.080000002,0,0,0,0,0,0,,
5082,4.081000002,0,0,0,0,0,0,,
5083,4.082000002,0,0,0,0,0,0,,
5084,4.083000002,0,0,0,0,0,0,,
5085,4.084000002,0,0,0,0,0,0,,
5086,4.085000002,0,0,0,0,0,0,,
5087,4.086000002,0,0,0,0,0,0,,
5088,4.087000002,0,0,0,0,0,0,,
5089,4.088000002,0,0,0,0,0,0,,
5090,4.089000002,0,0,0,0,0,0,,
5091,4.090000002,0,0,0,0,0,0,,
5092,4.091000002,0,0,0,0,0,0,,
5093,4.092000002,0,0,0,0,0,0,,
5094,4.093000002,0,0,0,0,0,0,,
5095,4.094000002,0,0,0,0,0,0,,
5096,4.095000002,0,0,0,0,0,0,,
5097,4.096000002,0,0,0,0,0,0,,
5098,4.097000002,0,0,0,0,0,0,,
5099,4.098000002,0,0,0,0,0,0,,
5100,4.099000002,0,0,0,0,0,0,,
5101,4.100000002,0,0,0,0,0,0,,
5102,4.101000002,0,0,0,0,0,0,,
5103,4.102000002,1,0,0,0,0,0,,
5104,4.103000002,1,0,0,0,0,0,,
5105,4.104000002,1,0,0,0,0,0,,
5106,4.105000002,1,0,0,0,0,0,,
5107,4.106000002,1,1,0,0,0,0,,
5108,4.107000002,1,1,0,0,0,0,,
5109,4.108000002,1,1,0,0,0,0,,
5110,4.109000002,1,1,0,0,0,0,,
5111,4.110000002,1,1,0,0,0,0,,
5112,4.111000002,1,1,0,0,0,0,,
5113,4.112000002,1,1,0,0,0,0,,
5114,4.113000002,1,1,0,0,0,0,,
5115,4.114000002,0,1,0,0,0,0,,
5116,4.115000002,0,1,0,0,0,0,,
5117,4.116000002,0,1,0,0,0,0,,
5118,4.117000002,0,0,0,0,0,0,,
5119,4.118000002,0,0,0,0,0,0,,
5120,4.119000002,0,0,0,0,0,0,,
5121,4.120000002,0,0,0,0,0,0,,
5122,4.121000002,0,0,0,0,0,0,,
5123,4.122000002,0,0,0,1,0,0,,
5124,4.123000002,0,0,0,1,0,0,,
5125,4.124000002,0,0,0,1,0,1,,
5126,4.125000002,0,0,0,1,0,1,,
5127,4.126000002,0,0,0,0,0,1,,
5128,4.127000002,0,0,1,0,0,0,,
5129,4.128000002,0,0,1,0,0,0,,
5130,4.129000002,0,0,1,0,1,0,,
5131,4.130000002,0,0,1,0,1,0,,
5132,4.131000002,0,0,1,0,1,0,,
5133,4.132000002,0,0,0,0,1,0,,
5134,4.133000002,0,0,0,0,1,0,,
5135,4.134000002,0,0,0,0,1,0,,
5136,4.135000002,0,0,0,0,0,0,,
5137,4.136000002,0,0,0,0,0,0,,
5138,4.137000002,0,0,0,0,0,0,,
5139,4.138000002,0,0,0,0,0,0,,
5140,4.139000002,0,0,0,0,0,0,,
5141,4.140000002,0,0,0,0,0,0,,
5142,4.141000002,0,0,0,0,0,0,,
5143,4.142000002,0,0,0,0,0,0,,
5144,4.143000002,0,0,0,0,0,0,,
5145,4.144000002,0,0,0,0,0,0,,
5146,4.145000002,0,0,0,0,0,0,,
5147,4.146000002,0,0,0,0,0,0,,
5148,4.147000002,0,0,0,0,0,0,,
5149,4.148000002,0,0,0,0,0,0,,
5150,4.149000002,0,0,0,0,0,0,,
5151,4.150000002,0,0,0,0,0,0,,
5152,4.151000002,0,0,0,0,0,0,,
5153,4.152000002,0,0,0,0,0,0,,
5154,4.153000002,0,0,0,0,0,0,,
5155,4.154000002,0,0,0,0,0,0,,
5156,4.155000002,0,0,0,0,0,0,,
5157,4.156000002,0,0,0,0,0,0,,
5158,4.157000002,0,0,0,0,0,0,,
5159,4.158000002,0,0,0,0,0,0,,
5160,4.159000002,0,0,0,0,0,0,,
5161,4.160000002,0,0,0,0,0,0,,
5162,4.161000002,0,0,0,0,0,0,,
5163,4.162000002,0,0,0,0,0,0,,
5164,4.163000002,0,0,0,0,0,0,,
5165,4.164000002,0,0,0,0,0,0,,
5166,4.165000002,0,0,0,0,0,0,,
5167,4.166000002,0,0,0,0,0,0,,
5168,4.167000002,0,0,0,0,0,0,,
5169,4.168000002,0,0,0,0,0,0,,
5170,4.169000002,0,0,0,0,0,0,,
5171,4.170000002,0,0,0,0,0,0,,
5172,4.171000002,0,0,0,0,0,0,,
5173,4.172000002,0,0,0,0,0,0,,
5174,4.173000002,0,0,0,0,0,0,,
5175,4.174000002,0,0,0,0,0,0,,
5176,4.175000002,0,0,0,0,0,0,,
5177,4.176000002,0,0,0,0,0,0,,
5178,4.177000002,0,0,0,0,0,0,,
5179,4.178000002,0,0,0,0,0,0,,
5180,4.179000002,0,0,0,0,0,0,,
5181,4.180000002,0,0,0,0,0,0,,
5182,4.181000002,0,0,0,0,0,0,,
5183,4.182000002,0,0,0,0,0,0,,
5184,4.183000002,0,0,0,0,0,0,,
5185,4.184000002,0,0,0,0,0,0,,
5186,4.185000002,0,0,0,0,0,0,,
5187,4.186000002,0,0,0,0,0,0,,
5188,4.187000002,0,0,0,0,0,0,,
5189,4.188000002,0,0,0,0,0,0,,
5190,4.189000002,0,0,0,0,0,0,,
5191,4.190000002,0,0,0,0,0,0,,
5192,4.191000002,0,0,0,0,0,0,,
5193,4.192000002,0,0,0,0,0,0,,
5194,4.193000002,0,0,0,0,0,0,,
5195,4.194000002,0,0,0,0,0,0,,
5196,4.195000002,0,0,0,0,0,0,,
5197,4.196000002,0,0,0,0,0,0,,
5198,4.197000002,0,0,0,0,0,0,,
5199,4.198000002,0,0,0,0,0,0,,
5200,4.199000002,0,0,0,0,0,0,,
5201,4.200000002,0,0,0,0,0,0,,
5202,4.201000002,0,0,0,0,0,0,,
5203,4.202000002,1,0,0,0,0,0,,
5204,4.203000002,1,0,0,0,0,0,,
5205,4.204000002,1,0,0,0,0,0,,
5206,4.205000002,1,0,0,0,0,0,,
5207,4.206000002,1,1,0,0,0,0,,
5208,4.207000002,1,1,0,0,0,0,,
5209,4.208000002,1,1,0,0,0,0,,
5210,4.209000002,1,1,0,0,0,0,,
5211,4.210000002,1,1,0,0,0,0,,
5212,4.211000002,1,1,0,0,0,0,,
5213,4.212000002,1,1,0,0,0,0,,
5214,4.213000002,1,1,0,0,0,0,,
5215,4.214000002,0,1,0,0,0,0,,
5216,4.215000002,0,1,0,0,0,0,,
5217,4.216000002,0,1,0,0,0,0,,
5218,4.217000002,0,0,0,0,0,0,,
5219,4.218000002,0,0,0,0,0,0,,
5220,4.219000002,0,0,0,0,0,0,,
5221,4.220000002,0,0,0,0,0,0,,
5222,4.221000002,0,0,0,0,0,0,,
5223,4.222000002,0,0,0,1,0,0,,
5224,4.223000002,0,0,0,1,0,0,,
5225,4.224000002,0,0,0,1,0,1,,
5226,4.225000002,0,0,0,0,0,1,,
5227,4.226000002,0,0,0,0,0,1,,
5228,4.227000002,0,0,1,0,0,0,,
5229,4.228000002,0,0,1,0,0,0,,
5230,4.229000002,0,0,1,0,1,0,,
5231,4.230000002,0,0,1,0,1,0,,
5232,4.231000002,0,0,0,0,1,0,,
5233,4.232000002,0,0,0,0,1,0,,
5234,4.233000002,0,0,0,0,0,0,,
5235,4.234000002,0,0,0,0,0,0,,
5236,4.235000002,0,0,0,0,0,0,,
5237,4.236000002,0,0,0,0,0,0,,
5238,4.237000002,0,0,0,0,0,0,,
5239,4.238000002,0,0,0,0,0,0,,
5240,4.239000002,0,0,0,0,0,0,,
5241,4.240000002,0,0,0,0,0,0,,
5242,4.241000002,0,0,0,0,0,0,,
5243,4.242000002,0,0,0,0,0,0,,
5244,4.243000002,0,0,0,0,0,0,,
5245,4.244000002,0,0,0,0,0,0,,
5246,4.245000002,0,0,0,0,0,0,,
5247,4.246000002,0,0,0,0,0,0,,
5248,4.247000002,0,0,0,0,0,0,,
5249,4.248000002,0,0,0,0,0,0,,
5250,4.249000002,0,0,0,0,0,0,,
5251,4.250000002,0,0,0,0,0,0,,
5252,4.251000002,0,0,0,0,0,0,,
5253,4.252000002,0,0,0,0,0,0,,
5254,4.253000002,0,0,0,0,0,0,,
5255,4.254000002,0,0,0,0,0,0,,
5256,4.255000002,0,0,0,0,0,0,,
5257,4.256000002,0,0,0,0,0,0,,
5258,4.257000002,0,0,0,0,0,0,,
5259,4.258000002,0,0,0,0,0,0,,
5260,4.259000002,0,0,0,0,0,0,,
5261,4.260000002,0,0,0,0,0,0,,
5262,4.261000002,0,0,0,0,0,0,,
5263,4.262000002,0,0,0,0,0,0,,
5264,4.263000002,0,0,0,0,0,0,,
5265,4.264000002,0,0,0,0,0,0,,
5266,4.265000002,0,0,0,0,0,0,,
5267,4.266000002,0,0,0,0,0,0,,
5268,4.267000002,0,0,0,0,0,0,,
5269,4.268000002,0,0,0,0,0,0,,
5270,4.269000002,0,0,0,0,0,0,,
5271,4.270000002,0,0,0,0,0,0,,
5272,4.271000002,0,0,0,0,0,0,,
5273,4.272000002,0,0,0,0,0,0,,
5274,4.273000002,0,0,0,0,0,0,,
5275,4.274000002,0,0,0,0,0,0,,
5276,4.275000002,0,0,0,0,0,0,,
5277,4.276000002,0,0,0,0,0,0,,
5278,4.277000002,0,0,0,0,0,0,,
5279,4.278000002,0,0,0,0,0,0,,
5280,4.279000002,0,0,0,0,0,0,,
5281,4.280000002,0,0,0,0,0,0,,
5282,4.281000002,0,0,0,0,0,0,,
5283,4.282000002,0,0,0,0,0,0,,
5284,4.283000002,0,0,0,0,0,0,,
5285,4.284000002,0,0,0,0,0,0,,
5286,4.285000002,0,0,0,0,0,0,,
5287,4.286000002,0,0,0,0,0,0,,
5288,4.287000002,0,0,0,0,0,0,,
5289,4.288000002,0,0,0,0,0,0,,
5290,4.289000002,0,0,0,0,0,0,,
5291,4.290000002,0,0,0,0,0,0,,
5292,4.291000002,0,0,0,0,0,0,,
5293,4.292000002,0,0,0,0,0,0,,
5294,4.293000002,0,0,0,0,0,0,,
5295,4.294000002,0,0,0,0,0,0,,
5296,4.295000002,0,0,0,0,0,0,,
5297,4.296000002,0,0,0,0,0,0,,
5298,4.297000002,0,0,0,0,0,0,,
5299,4.298000002,0,0,0,0,0,0,,
5300,4.299000002,0,0,0,0,0,0,,
5301,4.300000002,0,0,0,0,0,0,,
5302,4.301000002,0,0,0,0,0,0,,
5303,4.302000002,1,0,0,0,0,0,,
5304,4.303000002,1,0,0,0,0,0,,
5305,4.304000002,1,0,0,0,0,0,,
5306,4.305000002,1,0,0,0,0,0,,
5307,4.306000002,1,1,0,0,0,0,,
5308,4.307000002,1,1,0,0,0,0,,
5309,4.308000002,1,1,0,0,0,0,,
5310,4.309000002,1,1,0,0,0,0,,
5311,4.310000002,1,1,0,0,0,0,,
5312,4.311000002,1,1,0,0,0,0,,
5313,4.312000002,1,1,0,0,0,0,,
5314,4.313000002,1,1,0,0,0,0,,
5315,4.314000002,0,1,0,0,0,0,,
5316,4.315000002,0,1,0,0,0,0,,
5317,4.316000002,0,1,0,0,0,0,,
5318,4.317000002,0,0,0,0,0,0,,
5319,4.318000002,0,0,0,0,0,0,,
5320,4.319000002,0,0,0,0,0,0,,
5321,4.320000002,0,0,0,0,0,0,,
5322,4.321000002,0,0,0,0,0,0,,
5323,4.322000002,0,0,0,1,0,0,,
5324,4.323000002,0,0,0,1,0,0,,
5325,4.324000002,0,0,0,1,0,1,,
5326,4.325000002,0,0,0,0,0,1,,
5327,4.326000002,0,0,0,0,0,1,,
5328,4.327000002,0,0,1,0,0,0,,
5329,4.328000002,0,0,1,0,0,0,,
5330,4.329000002,0,0,1,0,1,0,,
5331,4.330000002,0,0,1,0,1,0,,
5332,4.331000002,0,0,0,0,1,0,,
5333,4.332000002,0,0,0,0,1,0,,
5334,4.333000002,0,0,0,0,0,0,,
5335,4.334000002,0,0,0,0,0,0,,
5336,4.335000002,0,0,0,0,0,0,,
5337,4.336000002,0,0,0,0,0,0,,
5338,4.337000002,0,0,0,0,0,0,,
5339,4.338000002,0,0,0,0,0,0,,
5340,4.339000002,0,0,0,0,0,0,,
5341,4.340000002,0,0,0,0,0,0,,
5342,4.341000002,0,0,0,0,0,0,,
5343,4.342000002,0,0,0,0,0,0,,
5344,4.343000002,0,0,0,0,0,0,,
5345,4.344000002,0,0,0,0,0,0,,
5346,4.345000002,0,0,0,0,0,0,,
5347,4.346000002,0,0,0,0,0,0,,
5348,4.347000002,0,0,0,0,0,0,,
5349,4.348000002,0,0,0,0,0,0,,
5350,4.349000002,0,0,0,0,0,0,,
5351,4.350000002,0,0,0,0,0,0,,
5352,4.351000002,0,0,0,0,0,0,,
5353,4.352000002,0,0,0,0,0,0,,
5354,4.353000002,0,0,0,0,0,0,,
5355,4.354000002,0,0,0,0,0,0,,
5356,4.355000002,0,0,0,0,0,0,,
5357,4.356000002,0,0,0,0,0,0,,
5358,4.357000002,0,0,0,0,0,0,,
5359,4.358000002,0,0,0,0,0,0,,
5360,4.359000002,0,0,0,0,0,0,,
5361,4.360000002,0,0,0,0,0,0,,
5362,4.361000002,0,0,0,0,0,0,,
5363,4.362000002,0,0,0,0,0,0,,
5364,4.363000002,0,0,0,0,0,0,,
5365,4.364000002,0,0,0,0,0,0,,
5366,4.365000002,0,0,0,0,0,0,,
5367,4.366000002,0,0,0,0,0,0,,
5368,4.367000002,0,0,0,0,0,0,,
5369,4.368000002,0,0,0,0,0,0,,
5370,4.369000002,0,0,0,0,0,0,,
5371,4.370000002,0,0,0,0,0,0,,
5372,4.371000002,0,0,0,0,0,0,,
5373,4.372000002,0,0,0,0,0,0,,
5374,4.373000002,0,0,0,0,0,0,,
5375,4.374000002,0,0,0,0,0,0,,
5376,4.375000002,0,0,0,0,0,0,,
5377,4.376000002,0,0,0,0,0,0,,
5378,4.377000002,0,0,0,0,0,0,,
5379,4.378000002,0,0,0,0,0,0,,
5380,4.379000002,0,0,0,0,0,0,,
5381,4.380000002,0,0,0,0,0,0,,
5382,4.381000002,0,0,0,0,0,0,,
5383,4.382000002,0,0,0,0,0,0,,
5384,4.383000002,0,0,0,0,0,0,,
5385,4.384000002,0,0,0,0,0,0,,
5386,4.385000002,0,0,0,0,0,0,,
5387,4.386000002,0,0,0,0,0,0,,
5388,4.387000002,0,0,0,0,0,0,,
5389,4.388000002,0,0,0,0,0,0,,
5390,4.389000002,0,0,0,0,0,0,,
5391,4.390000002,0,0,0,0,0,0,,
5392,4.391000002,0,0,0,0,0,0,,
5393,4.392000002,0,0,0,0,0,0,,
5394,4.393000002,0,0,0,0,0,0,,
5395,4.394000002,0,0,0,0,0,0,,
5396,4.395000002,0,0,0,0,0,0,,
5397,4.396000002,0,0,0,0,0,0,,
5398,4.397000002,0,0,0,0,0,0,,
5399,4.398000002,0,0,0,0,0,0,,
5400,4.399000002,0,0,0,0,0,0,,
5401,4.400000002,0,0,0,0,0,0,,
5402,4.401000002,0,0,0,0,0,0,,
5403,4.402000002,1,0,0,0,0,0,,
5404,4.403000002,1,0,0,0,0,0,,
5405,4.404000002,1,0,0,0,0,0,,
5406,4.405000002,1,0,0,0,0,0,,
5407,4.406000002,1,1,0,0,0,0,,
5408,4.407000002,1,1,0,0,0,0,,
5409,4.408000002,1,1,0,0,0,0,,
5410,4.409000002,1,1,0,0,0,0,,
5411,4.410000002,1,1,0,0,0,0,,
5412,4.411000002,1,1,0,0,0,0,,
5413,4.412000002,1,1,0,0,0,0,,
5414,4.413000002,1,1,0,0,0,0,,
5415,4.414000002,0,1,0,0,0,0,,
5416,4.415000002,0,1,0,0,0,0,,
5417,4.416000002,0,1,0,0,0,0,,
5418,4.417000002,0,0,0,0,0,0,,
5419,4.418000002,0,0,0,0,0,0,,
5420,4.419000002,0,0,0,0,0,0,,
5421,4.420000002,0,0,0,0,0,0,,
5422,4.421000002,0,0,0,0,0,0,,
5423,4.422000002,0,0,0,1,0,0,,
5424,4.423000002,0,0,0,1,0,0,,
5425,4.424000002,0,0,0,1,0,1,,
5426,4.425000002,0,0,0,0,0,1,,
5427,4.426000002,0,0,0,0,0,1,,
5428,4.427000002,0,0,1,0,0,1,,
5429,4.428000002,0,0,1,0,0,0,,
5430,4.429000002,0,0,1,0,1,0,,
5431,4.430000002,0,0,1,0,1,0,,
5432,4.431000002,0,0,0,0,1,0,,
5433,4.432000002,0,0,0,0,1,0,,
5434,4.433000002,0,0,0,0,0,0,,
5435,4.434000002,0,0,0,0,0,0,,
5436,4.435000002,0,0,0,0,0,0,,
5437,4.436000002,0,0,0,0,0,0,,
5438,4.437000002,0,0,0,0,0,0,,
5439,4.438000002,0,0,0,0,0,0,,
5440,4.439000002,0,0,0,0,0,0,,
5441,4.440000002,0,0,0,0,0,0,,
5442,4.441000002,0,0,0,0,0,0,,
5443,4.442000002,0,0,0,0,0,0,,
5444,4.443000002,0,0,0,0,0,0,,
5445,4.444000002,0,0,0,0,0,0,,
5446,4.445000002,0,0,0,0,0,0,,
5447,4.446000002,0,0,0,0,0,0,,
5448,4.447000002,0,0,0,0,0,0,,
5449,4.448000002,0,0,0,0,0,0,,
5450,4.449000002,0,0,0,0,0,0,,
5451,4.450000002,0,0,0,0,0,0,,
5452,4.451000002,0,0,0,0,0,0,,
5453,4.452000002,0,0,0,0,0,0,,
5454,4.453000002,0,0,0,0,0,0,,
5455,4.454000002,0,0,0,0,0,0,,
5456,4.455000002,0,0,0,0,0,0,,
5457,4.456000002,0,0,0,0,0,0,,
5458,4.457000002,0,0,0,0,0,0,,
5459,4.458000002,0,0,0,0,0,0,,
5460,4.459000002,0,0,0,0,0,0,,
5461,4.460000002,0,0,0,0,0,0,,
5462,4.461000002,0,0,0,0,0,0,,
5463,4.462000002,0,0,0,0,0,0,,
5464,4.463000002,0,0,0,0,0,0,,
5465,4.464000002,0,0,0,0,0,0,,
5466,4.465000002,0,0,0,0,0,0,,
5467,4.466000002,0,0,0,0,0,0,,
5468,4.467000002,0,0,0,0,0,0,,
5469,4.468000002,0,0,0,0,0,0,,
5470,4.469000002,0,0,0,0,0,0,,
5471,4.470000002,0,0,0,0,0,0,,
5472,4.471000002,0,0,0,0,0,0,,
5473,4.472000002,0,0,0,0,0,0,,
5474,4.473000002,0,0,0,0,0,0,,
5475,4.474000002,0,0,0,0,0,0,,
5476,4.475000002,0,0,0,0,0,0,,
5477,4.476000002,0,0,0,0,0,0,,
5478,4.477000002,0,0,0,0,0,0,,
5479,4.478000002,0,0,0,0,0,0,,
5480,4.479000002,0,0,0,0,0,0,,
5481,4.480000002,0,0,0,0,0,0,,
5482,4.481000002,0,0,0,0,0,0,,
5483,4.482000002,0,0,0,0,0,0,,
5484,4.483000002,0,0,0,0,0,0,,
5485,4.484000002,0,0,0,0,0,0,,
5486,4.485000002,0,0,0,0,0,0,,
5487,4.486000002,0,0,0,0,0,0,,
5488,4.487000002,0,0,0,0,0,0,,
5489,4.488000002,0,0,0,0,0,0,,
5490,4.489000002,0,0,0,0,0,0,,
5491,4.490000002,0,0,0,0,0,0,,
5492,4.491000002,0,0,0,0,0,0,,
5493,4.492000002,0,0,0,0,0,0,,
5494,4.493000002,0,0,0,0,0,0,,
5495,4.494000002,0,0,0,0,0,0,,
5496,4.495000002,0,0,0,0,0,0,,
5497,4.496000002,0,0,0,0,0,0,,
5498,4.497000002,0,0,0,0,0,0,,
5499,4.498000002,0,0,0,0,0,0,,
5500,4.499000002,0,0,0,0,0,0,,
5501,4.500000002,0,0,0,0,0,0,,
5502,4.501000002,0,0,0,0,0,0,,
5503,4.502000002,1,0,0,0,0,0,,
5504,4.503000002,1,0,0,0,0,0,,
5505,4.504000002,1,0,0,0,0,0,,
5506,4.505000002,1,0,0,0,0,0,,
5507,4.506000002,1,0,0,0,0,0,,
5508,4.507000002,1,1,0,0,0,0,,
5509,4.508000002,1,1,0,0,0,0,,
5510,4.509000002,1,1,0,0,0,0,,
5511,4.510000002,1,1,0,0,0,0,,
5512,4.511000002,1,1,0,0,0,0,,
5513,4.512000002,1,1,0,0,0,0,,
5514,4.513000002,1,1,0,0,0,0,,
5515,4.514000002,0,1,0,0,0,0,,
5516,4.515000002,0,1,0,0,0,0,,
5517,4.516000002,0,1,0,0,0,0,,
5518,4.517000002,0,0,0,0,0,0,,
5519,4.518000002,0,0,0,0,0,0,,
5520,4.519000002,0,0,0,0,0,0,,
5521,4.520000002,0,0,0,0,0,0,,
5522,4.521000002,0,0,0,0,0,0,,
5523,4.522000002,0,0,0,1,0,0,,
5524,4.523000002,0,0,0,1,0,0,,
5525,4.524000002,0,0,0,1,0,1,,
5526,4.525000002,0,0,0,0,0,1,,
5527,4.526000002,0,0,0,0,0,1,,
5528,4.527000002,0,0,1,0,0,1,,
5529,4.528000002,0,0,1,0,0,0,,
5530,4.529000002,0,0,1,0,1,0,,
5531,4.530000002,0,0,1,0,1,0,,
5532,4.531000002,0,0,0,0,1,0,,
5533,4.532000002,0,0,0,0,1,0,,
5534,4.533000002,0,0,0,0,0,0,,
5535,4.534000002,0,0,0,0,0,0,,
5536,4.535000002,0,0,0,0,0,0,,
5537,4.536000002,0,0,0,0,0,0,,
5538,4.537000002,0,0,0,0,0,0,,
5539,4.538000002,0,0,0,0,0,0,,
5540,4.539000002,0,0,0,0,0,0,,
5541,4.540000002,0,0,0,0,0,0,,
5542,4.541000002,0,0,0,0,0,0,,
5543,4.542000002,0,0,0,0,0,0,,
5544,4.543000002,0,0,0,0,0,0,,
5545,4.544000002,0,0,0,0,0,0,,
5546,4.545000002,0,0,0,0,0,0,,
5547,4.546000002,0,0,0,0,0,0,,
5548,4.547000002,0,0,0,0,0,0,,
5549,4.548000002,0,0,0,0,0,0,,
5550,4.549000002,0,0,0,0,0,0,,
5551,4.550000002,0,0,0,0,0,0,,
5552,4.551000002,0,0,0,0,0,0,,
5553,4.552000002,0,0,0,0,0,0,,
5554,4.553000002,0,0,0,0,0,0,,
5555,4.554000002,0,0,0,0,0,0,,
5556,4.555000002,0,0,0,0,0,0,,
5557,4.556000002,0,0,0,0,0,0,,
5558,4.557000002,0,0,0,0,0,0,,
5559,4.558000002,0,0,0,0,0,0,,
5560,4.559000002,0,0,0,0,0,0,,
5561,4.560000002,0,0,0,0,0,0,,
5562,4.561000002,0,0,0,0,0,0,,
5563,4.562000002,0,0,0,0,0,0,,
5564,4.563000002,0,0,0,0,0,0,,
5565,4.564000002,0,0,0,0,0,0,,
5566,4.565000002,0,0,0,0,0,0,,
5567,4.566000002,0,0,0,0,0,0,,
5568,4.567000002,0,0,0,0,0,0,,
5569,4.568000002,0,0,0,0,0,0,,
5570,4.569000002,0,0,0,0,0,0,,
5571,4.570000002,0,0,0,0,0,0,,
5572,4.571000002,0,0,0,0,0,0,,
5573,4.572000002,0,0,0,0,0,0,,
5574,4.573000002,0,0,0,0,0,0,,
5575,4.574000002,0,0,0,0,0,0,,
5576,4.575000002,0,0,0,0,0,0,,
5577,4.576000002,0,0,0,0,0,0,,
5578,4.577000002,0,0,0,0,0,0,,
5579,4.578000002,0,0,0,0,0,0,,
5580,4.579000002,0,0,0,0,0,0,,
5581,4.580000002,0,0,0,0,0,0,,
5582,4.581000002,0,0,0,0,0,0,,
5583,4.582000002,0,0,0,0,0,0,,
5584,4.583000002,0,0,0,0,0,0,,
5585,4.584000002,0,0,0,0,0,0,,
5586,4.585000002,0,0,0,0,0,0,,
5587,4.586000002,0,0,0,0,0,0,,
5588,4.587000002,0,0,0,0,0,0,,
5589,4.588000002,0,0,0,0,0,0,,
5590,4.589000002,0,0,0,0,0,0,,
5591,4.590000002,0,0,0,0,0,0,,
5592,4.591000002,0,0,0,0,0,0,,
5593,4.592000002,0,0,0,0,0,0,,
5594,4.593000002,0,0,0,0,0,0,,
5595,4.594000002,0,0,0,0,0,0,,
5596,4.595000002,0,0,0,0,0,0,,
5597,4.596000002,0,0,0,0,0,0,,
5598,4.597000002,0,0,0,0,0,0,,
5599,4.598000002,0,0,0,0,0,0,,
5600,4.599000002,0,0,0,0,0,0,,
5601,4.600000002,0,0,0,0,0,0,,
5602,4.601000002,0,0,0,0,0,0,,
